width,width_var,sinuosity,max_width,dist_out,n_chan_mod,n_chan_max,facc,meand_len,slope,elevation_min,elevation_max,elevation_range,elevation_mean,relative_elevation_mean,relative_elevation_max,slope_r_mean,slope_r_max,local_slope_mean,local_slope_max,curvature_mean,curvature_max,local_curvature_mean,local_curvature_max,dist_along_range,channel_dist_along,ridge1_dist_along,floodplain1_dist_along,ridge2_dist_along,floodplain2_dist_along,channel_elevation,ridge1_elevation,floodplain1_elevation,ridge2_elevation,floodplain2_elevation,reach_id,node_id,discharge_value,corrected_discharge,XGB_depth,floodplain1_dist_to_river_center,floodplain2_dist_to_river_center,is_reflected,ridge1_slope,ridge2_slope,ridge1_height,ridge2_height,ridge_height_mean,ridge_slope_mean,ridge_width,gamma1,gamma2,gamma_mean,a_b_1,a_b_2,a_b,corrected_denominator,superelevation1,superelevation2,superelevation_mean,lambda_original,geometry,river_name,median_ortho_height,wse_is2,interpolated_wse,lower_ridge,partial_data_flag,lambda,single_side_measurement,lambda_diff
42.0,183.4722222222222,1.055373199390379,42.0,2143283,1,1,410.4961745558602,1203.901451952452,0.0008806508422827,167.5,187.6,20.09999999999999,171.7209929078014,4.220992907801418,20.09999999999999,0.0212119047618994,0.2973333333336915,-0.0017928571428703,0.2956666666658918,-6.498800959204055e-05,0.0084999999999503,-6.498800959278443e-05,0.0111888888888353,4199.999999999958,2076.353548387076,1980.178064516109,1682.9083870967577,2461.0554838709436,3658.877419354803,167.5,174.83005935483868,171.0338778494624,174.08778064516173,169.1611225806452,61562000771,61562000770401,30.063,125.3102890945392,2.0490708,393.4451612903183,,,0.01277016050059799,0.004113013724709743,3.796181505376268,4.926658064516516,4.361419784946392,0.0084415871358498,5341.78580645156,14.500821310176645,4.6704250166258445,9.585623163401245,2.5700548384635606,2.2078036427382806,2.3889292406009206,4.8950875391107616,0.7755084000123682,1.0064494301998714,0.8909789151061198,3.943377378683766,POINT (-7952653.082622203 744922.0449296393),V7_2,,,169.56383246088944,174.08778064516173,false,8.540588126743334,false,4.597210748059568
42.0,264.96,1.0592309605948331,42.0,2143100,1,1,411.01029064155694,1143.6153614448124,0.0008806508422827,167.5,181.77,14.27000000000001,171.08328571428575,3.583285714285714,14.27000000000001,0.0153453237409972,0.2336666666661713,0.000227817745794,0.2336666666661713,-2.2544283416921824e-06,0.0074444444444116,2.254428341295256e-06,0.0074444444444116,4169.999999999893,2070.2032258063987,1957.3531612902725,1332.3374193548048,2408.7534193547767,3537.2540645160384,167.5,172.91414890324296,170.14411247311827,171.18042464516122,169.47,61562000771,61562000770391,30.063,125.3102890945392,2.0490708,737.8658064515939,,,0.004431946653239252,0.0015156612014175198,2.7700364301246907,1.7104246451612255,2.240230537642958,0.0029738039315453,4869.591483870843,5.032580950869676,1.7210693826043868,3.3768251667370315,1.7006488314356913,0.8545465825629404,1.2775977069993159,2.617889433156961,1.0581181905701238,0.6533601547482443,0.8557391726591841,1.0176214314153464,POINT (-7952482.4767968925 744975.570592442),V7_2,,,169.42939734104513,171.18042464516122,false,2.8896815743982587,false,1.8720601429829122
75.0,208.8888888888889,1.0746620054126508,75.0,2142898,1,1,411.69577875581933,902.4709994142528,0.0008806508422827,167.5,184.97,17.47,171.30076,3.80076,17.47,0.0159799196786998,0.3269999999986221,0.001409638554205,0.3269999999986221,6.765232974181231e-06,0.0104444444443524,-6.765232975201582e-06,0.0112444444443536,7469.999999999884,3755.144903225749,3490.7872258063985,3179.7781935483385,4221.658451612839,5325.740516128952,168.0470747096748,172.00917070967856,170.5511090322581,171.94336619354837,169.0509873548387,61562000771,61562000770381,30.063,125.3102890945392,1.7517844,575.3667096774107,,,0.0046881650418514765,0.0026197136327521147,1.45806167742046,2.892378838709675,2.1752202580650675,0.0036539393460251,8505.51870967729,5.323523031783482,2.9747472062385802,4.1491351190110315,1.557363266734061,1.5197990102160046,1.5385811384750328,2.6952639750959406,0.5409717530055879,1.0731337877978049,0.8070527704016963,1.349671124554693,POINT (-7952318.77748624 745083.0873807166),V7_2,169.21922873912396,169.21922873912396,169.28100447651752,171.94336619354837,false,3.348570992568825,false,1.9988998680141319
54.0,84.55555555555554,1.0746620054126508,54.0,2142684,1,1,412.20989484151613,902.4709994142528,0.0008806508422827,167.5,185.39,17.889999999999986,170.62563535911602,3.125635359116022,17.889999999999986,0.0120259259259206,0.3280000000007633,-0.0003925925925989,0.2383333333329668,-3.103662323657069e-07,0.0080111111111596,9.310986960026434e-07,0.010077777777789,5399.999999999981,2658.356129032248,2433.530322580636,1972.6374193548313,2838.216774193538,3321.592258064504,167.5,170.91412129032264,170.24527483870975,173.16571096774197,169.79433032258055,61562000771,61562000770371,30.063,125.3102890945392,1.7655231,685.7187096774169,,,0.001451197112128257,0.006974662039514461,0.6688464516128931,3.371380645161423,2.020113548387158,0.0042129295846102,5294.2296774193355,1.6478688743051293,7.91989481488,4.783881844592565,1.0128144451629453,2.2881239566101876,1.6504692008865665,2.91394315047296,0.22953311615030414,1.1569822989217264,0.6932577075360153,1.496829704316046,POINT (-7952110.561191067 745101.0074271299),V7_2,169.21922873912396,169.21922873912396,169.12597297855933,170.91412129032264,false,3.316462960705406,false,1.81963325638936
61.5,161.80555555555557,1.244494743050799,61.5,2142499,1,1,412.724010927213,1638.4602340177396,0.0008806508422827,167.0,182.86,15.860000000000014,170.5242718446602,3.524271844660193,15.860000000000014,0.0143203252032443,0.3313333333315035,-0.0002845528455136,0.1919999999996783,-1.089324620693601e-07,0.0095333333332161,-1.0893246137098296e-07,0.0124333333332491,6150.000000000004,3040.3748387096794,2912.3490322580665,2592.2845161290343,3565.2806451612923,3859.7400000000025,167.0,172.9728402150558,170.55362064516126,172.3061817204302,169.84052,61562000771,61562000770361,30.063,125.3102890945392,1.5517836,448.0903225806451,,,0.007558537233664226,0.008373521409796091,2.419219569894551,2.465661720430205,2.442440645162378,0.0079660293477564,6452.024516129037,8.582899000098656,9.50833293713933,9.045615968618993,2.565217070552699,2.135609446771919,2.350413258662309,3.6473350984279875,0.6632841525686088,0.6760173260452303,0.6696507393069195,2.7736886015057114,POINT (-7951929.172503886 745049.2346997329),V7_2,169.11454664128826,169.11454664128826,168.99217586931502,172.3061817204302,false,6.057403420872186,false,3.2837148193664745
92.0,20.40816326530612,1.2784612905784287,92.0,2142311,1,1,413.3238130271925,1785.6580809384373,0.0008806508422827,167.0,173.74,6.740000000000009,170.24029315960914,3.2402931596091205,6.740000000000009,0.0061448801742929,0.1286666666665345,-7.516339869347652e-05,0.0683333333332643,-5.828779598888388e-07,0.004155555555547,6.557377049355563e-07,0.0042888888888967,9179.999999999996,4519.205419354837,3984.119999999999,3334.373419354838,5054.290838709676,5398.274322580643,167.0,171.17176000000003,169.3870843870967,172.27854580645186,169.82,61562000771,61562000770351,30.063,125.3102890945392,1.8036405,1184.8319999999994,,,0.0027467256670816523,0.0071472786182572206,1.784675612903328,2.458545806451866,2.121610709677597,0.0049470021551721,8732.647741935481,3.1189723954183406,8.115905050100269,5.617438722759305,1.2841362704076764,1.897775847037414,1.5909560587225453,2.869514372188405,0.6219434306377994,0.8567811439734598,0.7393622873056296,1.7700809024325128,POINT (-7951732.95807929 745052.2364014921),V7_2,168.17986342744248,168.17986342744248,168.85563853103753,171.17176000000003,false,4.153322342858534,false,2.383241440426021
88.0,295.8055555555556,1.2784612905784287,88.0,2142098,1,1,413.8379291128893,1785.658080938437,0.0008806508422827,165.76,181.31,15.550000000000011,169.31955782312923,3.559557823129262,15.550000000000011,0.0102787258248028,0.3736666666668935,0.0003788395904465,0.3736666666668935,1.5220700167642866e-07,0.0124555555555706,-1.52207001224207e-07,0.0124555555555706,8789.999999999945,4327.213032258037,4107.633161290297,2479.082451612888,4931.057677419324,5242.129161290289,167.0,170.42921105376342,167.66452572043036,172.27,169.61,61562000771,61562000770341,30.063,125.3102890945392,1.5488968,1848.1305806451492,,,0.0016976353976616847,0.008551089152718032,2.7646853333330625,2.6599999999999966,2.7123426666665296,0.0051243622894556,7721.211612903176,1.9277054153054705,9.709965337173918,5.818835376239694,1.1175065356585423,2.30595741100783,1.711731973333186,2.6512978876854163,1.0427667695034577,1.0032822084440225,1.02302448897374,2.702469062457195,POINT (-7951543.96116084 745090.6562699326),V7_2,168.1203040345631,168.1203040345631,168.6983076391963,170.42921105376342,false,5.952811087199933,false,3.250342024742738
54.0,357.5833333333333,1.2784612905784287,54.0,2141902,1,1,414.3520451985861,1785.658080938437,0.0008806508422827,165.7,175.2,9.5,170.33508287292818,4.635082872928187,9.5,0.016938888888871,0.1973333333292289,0.0013833333333197,0.1973333333292289,-2.482929853622118e-07,0.0053666666667499,-2.482929839986271e-07,0.0122666666668568,5400.000000000387,2568.4258064517967,2242.4283870969343,1230.7122580646042,3141.7316129034502,3366.5574193550797,166.5,170.34504774193547,167.70928774193516,170.66,169.76530064516157,61562000771,61562000770331,30.063,125.3102890945392,1.7655231,1337.7135483871923,,,0.002605236707964802,0.003979522480002277,2.6357600000003174,0.8946993548384228,1.76522967741937,0.0032923796041213,4597.269677419684,2.958308313442217,4.5188425297898025,3.7385754216160096,1.0173985491960467,1.1957887836111547,1.1065936664036007,1.7655231,1.4929059835016134,0.5067616248342618,0.9998338041679375,3.7379540974727847,POINT (-7951446.159783369 745257.2730250857),V7_2,168.97682939110507,168.97682939110507,168.54880608402482,170.34504774193547,false,3.7379540859630858,false,-1.1509698971678972e-08
80.0,265.55102040816325,1.2784612905784287,80.0,2141709,1,1,414.95184729856567,1785.6580809384373,0.0008806508422827,164.94,175.76,10.819999999999991,169.8049063670412,4.8649063670412005,10.819999999999991,0.0066177944862126,0.1283333333346151,0.001324561403497,0.0633333333339671,1.4255765202542923e-06,0.0042777777778632,1.425576519035748e-06,0.0042777777777293,7980.000000000098,3961.6838709677904,3579.60490322585,1935.0041290322815,4426.823483871022,4709.229677419412,166.60664516130288,171.26272481720082,166.0349903655911,172.194392172043,169.78897290322578,61562000771,61562000770321,30.063,125.3102890945392,1.7442168,2026.679741935509,,,0.0031787255183522603,0.008517586778377304,5.227734451609706,2.405419268817212,3.816576860213459,0.0058481561644115,6644.233806451693,3.6095185125955394,9.671922593407402,6.64072055300147,1.6451394864517113,2.1792857122511364,1.9122125993514238,3.3353152531730075,1.5673884040305848,0.7211969742676795,1.144292689149132,3.4312905928036583,POINT (-7951388.188372436 745455.0954477374),V7_2,169.05363882726024,169.05363882726024,168.39324324144889,171.26272481720082,false,7.598927979481964,false,4.167637386678305
118.0,33.666666666666664,1.2784612905784287,300.0,2141493,2,2,415.4659633842624,1785.658080938437,0.0008806508422827,162.55,178.69,16.139999999999986,170.6265989847716,8.076598984771561,16.139999999999986,0.0080169635284062,0.13333333333168,0.0013146734520815,0.13333333333168,-2.551020409162696e-07,0.0044333333332234,9.35374150570342e-07,0.0044333333332234,11789.999999999816,6024.968903225714,5558.642709677333,4945.055612903148,6417.6646451611905,6614.012516128929,169.820864129006,171.86021974193568,168.38505561290322,171.65425187097372,169.74670838709662,61562000771,61562000770311,30.063,125.3102890945392,1.482767,1079.9132903225654,,,0.005663685142074826,0.009715121762004795,3.475164129032464,1.907543483877106,2.691353806454785,0.0076894034813946,11559.068129032075,6.4312493330435165,11.031752081020684,8.731500707032101,2.45827733461642,2.319369649151158,2.388823491883789,3.542071031413542,0.9811107959756592,0.5385390261685008,0.7598249110720801,3.096631303476502,POINT (-7951389.731813379 745652.622981703),V7_2,168.91564291770254,168.91564291770254,168.21516477504116,171.65425187097372,false,6.63441174824647,false,3.537780444769968
120.0,6.0,1.0489852808778404,120.0,2141310,1,1,416.0657654842421,1695.53761103294,0.0008806508422827,162.65,178.44,15.789999999999992,170.89638403990028,8.246384039900242,15.789999999999992,0.0107191666666898,0.1983333333354494,0.0011908333333599,0.1983333333354494,-5.513784460195369e-06,0.0057000000001216,-5.569479252254067e-06,0.0059888888890169,12000.000000000253,6033.369111619966,5935.083971973761,5025.036382657059,6131.654251266171,,166.5,170.34197456390433,168.4300242551045,170.34197456390433,168.4300242551045,61562000771,61562000770301,30.063,125.3102890945392,1.324699,1008.3327289629068,1008.3327289629068,true,0.0021009344227090874,,1.9119503087998169,1.9119503087998169,1.9119503087998169,,,2.385661060930049,,2.385661060930049,1.7180702961134138,1.7180702961134138,1.7180702961134138,2.2759277212614393,0.8400751442757212,0.8400751442757212,0.8400751442757212,,POINT (-7951404.78862416 745850.0840570878),V7_2,168.91564291770254,168.91564291770254,168.0660468426429,170.34197456390433,true,2.0041345599537808,true,
94.0,339.8367346938776,1.0489852808778404,94.0,2141099,1,1,416.6655675842216,1695.53761103294,0.0008806508422827,164.64,184.65,20.01000000000002,170.8302866242038,6.190286624203835,20.01000000000002,0.0141938232162034,0.3736666666706205,0.0011096911608519,0.3736666666706205,-3.0982905966735316e-06,0.0124444444447077,-3.098290595378783e-06,0.0124444444447077,9389.999999999582,4719.293636028925,4825.722046967526,4906.810360063602,4450.68859889817,3979.362779027224,166.0,171.0142960626232,170.34,171.25152770155478,168.63,61562000771,61562000770291,30.063,125.3102890945392,1.8036405,187.51672403467728,,,0.008315576296533527,0.005562028612628424,0.6742960626231991,2.6215277015547827,1.6479118820889909,0.0069388025117561,8886.173139090826,9.442534881337366,6.315815923381519,7.879175402359443,1.7289481984343642,1.8604774623881908,1.7947128304112776,3.237018541512242,0.2083077541805452,0.809858722752351,0.5090832384664481,1.7308370583879231,POINT (-7951396.344166882 746062.8577801912),V7_2,167.38908865773476,167.38908865773476,167.89589334057675,171.0142960626232,false,4.011156130278324,false,2.2803190718904007
67.0,112.66666666666669,1.0489852808778404,67.0,2140885,1,1,417.1796836699184,1695.53761103294,0.0008806508422827,165.08,180.79,15.70999999999998,169.50303571428572,4.423035714285702,15.70999999999998,0.0141390134529067,0.2193333333352677,0.0009402092675781,0.2193333333352677,-3.5035035071562474e-07,0.0069000000001217,-3.503503475847224e-07,0.0077222222223584,6690.000000000017,3376.968129032266,3265.554451612911,2666.7059354838775,3502.308516129041,4574.665161290334,166.0,171.44856782796643,168.65670593548396,170.13052133333522,168.6497767741935,61562000771,61562000770281,30.063,125.3102890945392,2.3362653,710.2621935483885,,,0.0046620502725247814,0.0013808321741114171,2.7918618924824727,1.4807445591417263,2.1363032258120995,0.0030214412278544,7241.371096774212,5.29386908941172,1.5679678117745472,3.4309184505931336,1.5939729591334404,1.0298050410193091,1.3118890000763748,3.0649220602191463,0.9109079570796168,0.4831263340627497,0.6970171455711832,0.8693189118925775,POINT (-7951342.397943732 746260.6633675562),V7_2,167.34335982575297,167.34335982575297,167.7246225204317,170.13052133333522,false,2.3914089851199325,false,1.522090073227355
75.0,57.84,1.0489852808778404,75.0,2140692,1,1,417.6081137413324,1695.5376110329405,0.0008806508422827,165.38,174.34,8.960000000000008,168.78163999999998,3.4016400000000044,8.960000000000008,0.0098460508701386,0.1150000000011361,0.0004912985274091,0.1069999999983832,-2.0161290325560677e-06,0.003833333333409,-2.1953405035352774e-06,0.0038444444444961,7470.000000000251,3739.594451613029,4003.9521290323937,4719.272903225965,3568.5394838710877,3024.273677419457,166.0,168.86,168.19690903225808,172.69,168.66817548386882,61562000771,61562000770271,30.063,125.3102890945392,1.7517844,979.678451612936,,,0.0009269840758679201,0.0073894491644849415,0.6630909677419368,4.021824516131176,2.342457741936556,0.0041582166276128,7743.546580645421,1.0526124899456424,8.390895471502695,4.721753980724169,0.7369472534553606,2.923288114613345,1.8301176840343527,3.205973439173192,0.2068298382138017,1.2544784267359332,0.7306541324748674,1.7070961146935733,POINT (-7951251.839413536 746427.0456010615),V7_2,166.87306535922585,166.87306535922585,167.5690265608268,168.86,false,3.44996905854577,false,1.7428729438521966
73.5,245.0,1.081795060815865,73.5,2140519,1,1,418.1222298270292,1439.763311675569,0.0008806508422827,165.18,180.61,15.430000000000009,169.7171138211382,4.537113821138205,15.430000000000009,0.0162721088435766,0.2696666666684899,0.0020761904762034,0.2696666666684899,3.629326047571016e-05,0.008833333333456,3.7386156648367554e-05,0.0091444444445648,7350.000000000021,3694.8212903225904,3572.416129032268,3082.795483870977,4444.552903225819,4674.062580645174,166.0,169.83,168.50960602150565,169.30018881720304,168.67,61562000771,61562000770261,30.063,125.3102890945392,1.5429469,612.0258064516133,,,0.0026967694047350297,0.0027458049766928825,1.3203939784943657,0.6301888172030488,0.9752913978487072,0.0027212871994497,7756.858064516151,3.0622458700486117,3.1179269295599497,3.0900863998042807,1.5568011449994428,1.213425206773028,1.3851131758862354,2.1371574659959833,0.6178271837723572,0.2948724308947262,0.4563498073335417,0.5331581417071276,POINT (-7951124.468873028 746556.5347485679),V7_2,166.68667442906408,166.68667442906408,167.42793694260553,169.30018881720304,false,1.410160333194681,false,0.8770021914875534
87.0,170.25,1.114604840753889,87.0,2140308,1,1,418.636345912726,1183.989012318198,0.0008806508422827,165.5,183.12,17.620000000000005,169.61731958762886,4.117319587628866,17.620000000000005,0.0108287356321858,0.1733333333335431,0.0004379310344877,0.1733333333335431,-3.460207611001865e-07,0.0057777777777917,4.229142639678792e-07,0.0057777777777917,8700.000000000182,4373.4619354839615,4210.463225806539,3775.8000000000784,4500.238709677513,5007.345806451718,165.5,169.8279290322601,168.20580000000015,169.02047741935507,168.47176946236564,61562000771,61562000770251,30.063,125.3102890945392,2.0545304,597.6619354838831,,,0.0037319214790217828,0.0010820356476922157,1.6221290322599486,0.548707956989432,1.0854184946246903,0.0024069785687167,8783.145806451797,4.237685697714678,1.2286772415813674,2.7331814696480228,1.2509516518288233,0.8579415411510178,1.0544465964899206,2.0545304,0.789537615145509,0.2670722015062089,0.528304908325859,1.4439531889756343,POINT (-7950963.103227059 746690.0425148434),V7_2,166.92558270545695,166.92558270545695,167.25780958369592,169.02047741935507,false,1.4439531857603352,false,-3.215299138048522e-09
63.0,23.472222222222225,1.114604840753889,63.0,2140102,1,1,419.1504619984228,1183.989012318198,0.0008806508422827,165.5,175.68,10.180000000000009,169.8649523809524,4.364952380952381,10.180000000000009,0.0100031897926576,0.1853333333328066,0.0012503987240801,0.1499999999994321,-5.341880342365165e-08,0.0047444444444085,-5.3418803570436195e-08,0.0059333333332942,6270.000000000199,3151.908774193649,3569.585161290436,4496.304645161434,2434.0274838710457,1729.198580645217,165.5,169.44778752688129,168.29,171.0931501075264,169.04639952688163,61562000771,61562000770241,30.063,125.3102890945392,1.5050365,1344.3958709677845,,,0.0012493397902845014,0.0029038970569643377,1.1577875268812932,2.046750580644783,1.6022690537630382,0.0020766184263584,6225.50322580665,1.41865507906191,3.2974442509329367,2.358049664997423,1.564560038869471,2.657796971932685,2.111178505401078,3.177402819822561,0.3643817270061933,0.6441583572205308,0.5042700421133621,0.5713926370848628,POINT (-7950870.399724571 746870.8217244722),V7_2,167.4097734273868,167.4097734273868,167.09306599738127,169.44778752688129,false,1.18909380387365,false,0.6177011667887873
48.0,164.0,1.2442505755570867,48.0,2139912,1,1,419.6645780841195,1176.1224292396769,0.0008806508422827,164.5,177.57,13.069999999999991,170.62894409937888,6.128944099378882,13.069999999999991,0.0165479166666334,0.2586666666650059,0.0006312499999807,0.2029999999986969,-2.921034241763204e-05,0.0081111111109915,-2.9210342418780132e-05,0.0086222222221193,4799.999999999622,2313.0219354836877,2752.681290322363,2992.4954838707313,1873.3625806450125,,165.5,169.3883079569886,168.28751655914164,169.3883079569886,168.28751655914164,61562000771,61562000770231,30.063,125.3102890945392,1.9182035,679.4735483870436,679.4735483870436,true,0.00459018449646,,1.1007913978469617,1.1007913978469617,1.1007913978469617,,,5.2122637895422494,,5.2122637895422494,1.2771296528860736,1.2771296528860736,1.2771296528860736,2.4497958472495043,0.4493400538183088,0.4493400538183088,0.4493400538183088,,POINT (-7950873.306287054 747053.1526906285),V7_2,166.97509312611905,166.97509312611905,166.9385121097391,169.3883079569886,true,2.3420788917081365,true,
48.0,467.10204081632656,1.8924792495730745,48.0,2139520,1,1,420.77849626979594,1136.7895138470724,0.0008806508422827,165.0,177.46,12.460000000000008,170.61633540372674,5.616335403726708,12.460000000000008,0.0131416666666592,0.1246666666657183,-0.0006291666666716,0.0903333333326462,2.243186582793968e-05,0.0041555555554923,-2.9839273235944836e-05,0.0039666666666166,4800.000000000075,2283.0451612903576,1993.269677419386,1713.4864516129296,2582.812903225846,2962.518709677465,165.0,168.7515354838713,168.31,169.5615569892448,167.7600249462362,61562000771,61562000770211,30.063,125.3102890945392,1.9182035,569.5587096774279,,,0.0015781342180913845,0.004744546982569235,0.4415354838712915,1.801532043008592,1.1215337634399418,0.0031613406093982,4676.005161290394,1.7920089805407617,5.387546067941164,3.589777524240963,1.1054764743058056,1.527757573830647,1.3166170240682264,2.5255407003442656,0.17482810069586452,0.7133252862497994,0.44407669347283196,0.6229286106113718,POINT (-7950948.415007104 747417.9060780575),V7_2,167.04799291809604,167.04799291809604,166.63100553621376,168.7515354838713,false,1.5941365332680157,false,0.9712079226566439
72.5,123.22222222222224,1.8924792495730745,72.5,2139291,1,1,421.2926123554927,1136.7895138470724,0.0008806508422827,165.0,179.24,14.240000000000007,168.7809917355372,3.78099173553719,14.240000000000007,0.0136777316735837,0.2663333333342702,6.915629316138283e-06,0.2263333333330115,-4.629629634649277e-08,0.0043555555555398,4.6296296043844055e-08,0.0074333333333623,7230.000000000022,3348.5317419354933,2761.5490322580727,2415.3797419354905,4763.310580645175,4989.073161290336,165.5,169.52628150537683,168.3653797419355,168.33770193548406,167.70814632258066,61562000771,61562000770201,30.063,125.3102890945392,1.5429469,933.1520000000028,,,0.0033535665714482165,0.0027885737676976775,1.1609017634413306,0.6295556129034026,0.8952286881723666,0.0030710701805926,7404.452903225827,3.808054691409333,3.1664919100849622,3.4872733007471477,1.989387705484719,1.2190573723005809,1.60422253889265,2.4752317975170968,0.46900729241028266,0.2543420836524924,0.3616746880313875,0.4936279689140714,POINT (-7950763.620733854 747464.990225839),V7_2,,,166.45675992291336,168.33770193548406,false,1.2612584831279117,false,0.7676305142138402
89.0,52.47222222222223,1.08451086035325,89.0,2138306,1,1,423.691820755411,3868.1864794534727,0.0008806508422827,163.37,179.24,15.870000000000005,169.17164983164983,5.8016498316498275,15.870000000000005,0.0124234234234317,0.2986666666668027,-0.0007590090090025,0.220333333333433,4.143126180975578e-07,0.0099555555555646,-4.143126175609084e-07,0.0090444444444526,8879.999999999885,4426.975999999943,4316.061935483815,3502.6921290322134,4537.890064516071,,164.5,170.73,168.48038658064542,170.73,168.48038658064542,61562000771,61562000770151,30.063,125.3102890945392,1.5488968,924.28387096773,924.28387096773,true,0.0027657941058851425,,2.2496134193545743,2.2496134193545743,2.2496134193545743,,,3.140625061705542,,3.140625061705542,3.242773334458008,3.242773334458008,3.242773334458008,5.022724483640673,0.44788708333130867,0.44788708333130867,0.44788708333130867,,POINT (-7950005.9598857 746873.0824900301),V7_2,169.5046553666255,169.5046553666255,165.70727551635932,170.73,true,1.4066453987245064,true,
87.0,431.13888888888886,1.08451086035325,87.0,2138101,1,1,424.2059368411078,3868.1864794534727,0.0008806508422827,164.0,178.28,14.28,169.41751724137933,5.4175172413793105,14.28,0.0163229527104945,0.2236666666661845,-0.0004913494809613,0.16566666666631,2.0640432098716812e-05,0.0071888888888557,-2.064043209824552e-05,0.0086999999999625,8669.999999999827,4340.332516128945,4213.9929032257205,3672.537419354765,4466.672129032169,,166.704224645158,171.0916266666719,168.50492516129052,171.0916266666719,168.50492516129052,61562000771,61562000770141,30.063,125.3102890945392,2.0545304,667.7950967741799,667.7950967741799,true,0.0047773114829520735,,2.586701505381398,2.586701505381398,2.586701505381398,,,5.424750938259474,,5.424750938259474,2.696333296255585,2.696333296255585,2.696333296255585,5.539701422022603,0.4669387947693699,0.4669387947693699,0.4669387947693699,,POINT (-7949824.52959388 746814.2114298933),V7_2,166.77383302513107,166.77383302513107,165.5519252446493,171.0916266666719,true,2.533026665034887,true,
123.0,113.3877551020408,1.08451086035325,123.0,2137917,1,1,424.8057389410874,3868.186479453473,0.0008806508422827,163.25,180.88,17.629999999999995,168.85681265206816,5.606812652068125,17.629999999999995,0.013784552845533,0.3673333333338905,-0.0005422764227626,0.3673333333338905,2.444987775957147e-07,0.0121444444444812,2.4449877730621634e-07,0.0121444444444812,12300.000000000076,6183.170322580683,6029.539354838747,4851.701935483901,6669.668387096815,8590.055483871021,167.66910064516142,169.9809212903224,167.45361548387106,174.92956516129084,166.39966709677415,61562000771,61562000770131,30.063,125.3102890945392,1.3045571,1331.468387096782,,,0.002145717025775894,0.004441759723549032,2.527305806451352,8.529898064516686,5.528601935484019,0.0032937383767298,13441.757419354924,2.436512773001007,5.043723925858884,3.7401183494299453,3.501473838506147,7.29482261382587,5.3981482261660085,7.042197993445484,0.3588802542620413,1.2112550758237524,0.7850676650428968,1.8326400312701976,POINT (-7949628.07878028 746770.6094435282),V7_2,164.63172529982856,164.63172529982856,165.41304523236113,169.9809212903224,false,2.9362459795710603,false,1.1036059483008627
114.5,153.13888888888889,1.08451086035325,114.5,2137701,1,2,425.3198550267842,3868.1864794534727,0.0008806508422827,163.5,179.63,16.129999999999995,169.37638743455497,5.8763874345549745,16.129999999999995,0.0182738407699052,0.2843333333348246,-0.0005923009623759,0.2843333333348246,-3.508771927309332e-07,0.0094777777778771,-9.941520469310104e-07,0.0094777777778771,11430.000000000013,5722.030064516134,5531.6775483871015,4389.562451612907,5912.382580645167,,164.0,169.02442993548377,166.996812516129,169.02442993548377,166.996812516129,61562000771,61562000770121,30.063,125.3102890945392,1.482767,1332.4676129032268,1332.4676129032268,true,0.0017753179371380937,,2.0276174193547547,2.0276174193547547,2.0276174193547547,,,2.0159157885279058,,2.0159157885279058,2.5441018004634732,2.5441018004634732,2.5441018004634732,3.7723127384696227,0.5374998203826897,0.5374998203826897,0.5374998203826897,,POINT (-7949431.623101291 746725.9936771459),V7_2,164.63650235842178,164.63650235842178,165.25211719701414,169.02442993548377,true,1.0835543742403777,true,
123.0,0.8163265306122449,1.08451086035325,123.0,2137514,1,1,425.91965712676375,3868.186479453473,0.0008806508422827,162.64,178.99,16.350000000000023,169.0529197080292,6.412919708029211,16.350000000000023,0.0171658536585309,0.3783333333328399,-0.0003203252032442,0.3783333333328399,1.0323281716996916e-06,0.0126111111110782,1.032328172387438e-06,0.0126111111110782,12300.000000000033,6183.1703225806605,5619.856774193563,4672.465806451625,6592.852903225824,6976.9303225806625,165.19943870971673,175.71,166.32995440860222,176.2909707526879,173.6061393548386,61562000771,61562000770111,30.063,125.3102890945392,1.3045571,1510.7045161290353,,,0.009900923590029326,0.006990339071140568,9.380045591397788,2.684831397849308,6.032438494623548,0.0084456313449104,11649.396129032288,11.242734480745554,7.937696457566756,9.590215469156155,8.097694428695897,8.54303354597086,8.32036398733338,10.854398234624057,0.8641700247809885,0.2473496309804684,0.5557598278807284,3.197467337863066,POINT (-7949235.188637809 746685.7185811194),V7_2,164.65565897945743,164.65565897945743,165.1460871417199,175.71,false,5.329856498477324,false,2.1323891606142578
